query,street1,street2,city,lat,long,formatted_address
"Granville St & W 50 Ave, Vancouver, BC",Granville St,W 50 Ave,Vancouver,49.2454569,-123.1392135,"Granville St, Vancouver, BC, Canada"
"Balaclava St & E Broadway St, Vancouver, BC",Balaclava St,E Broadway St,Vancouver,49.2437717,-123.1757385,"Balaclava St, Vancouver, BC, Canada"
"W 60Th Ave & Granville St, Vancouver, BC",W 60Th Ave,Granville St,Vancouver,49.216777,-123.140242,"Granville St & W 60th Ave, Vancouver, BC V6P 4Y7, Canada"
"Nan & Marine Dr Station Terminus, Vancouver, BC",Nan,Marine Dr Station Terminus,Vancouver,49.2095967,-123.1169526,"Marine Drive, Vancouver, BC V5X 0C7, Canada"
"University Dr & 104 Ave, Surrey, BC",University Dr,104 Ave,Surrey,49.1916957,-122.8505542,"104 Ave & University Dr, Surrey, BC V3T, Canada"
"Richards St & E Hastings St, Vancouver, BC",Richards St,E Hastings St,Vancouver,49.2840332,-123.1119142,"Richards St & W Hastings St, Vancouver, BC V6B 1L1, Canada"
"Richards St & E Hastings St, Vancouver, BC",Richards St,E Hastings St,Vancouver,49.2840332,-123.1119142,"Richards St & W Hastings St, Vancouver, BC V6B 1L1, Canada"
"Dunlevy Ave & E Hastings St, Vancouver, BC",Dunlevy Ave,E Hastings St,Vancouver,49.2812578,-123.0953844,"Dunlevy Ave & E Hastings St, Vancouver, BC V6A 1P7, Canada"
"Arbutus St & W 4Th Ave, Vancouver, BC",Arbutus St,W 4Th Ave,Vancouver,49.268156,-123.1528035,"Arbutus St & W 4th Ave, Vancouver, BC V6K 1N7, Canada"
"Marine Dr Stn & Cambie St, Vancouver, BC",Marine Dr Stn,Cambie St,Vancouver,49.2095967,-123.1169526,"Marine Drive, Vancouver, BC V5X 0C7, Canada"
"Maycrest Way & No. 6 Rd, Richmond, BC",Maycrest Way,No. 6 Rd,Richmond,49.1795252,-123.0692291,"Maycrest Way & No 6 Rd, Richmond, BC V6V 3C3, Canada"
"Wesbrook Mall & University Blvd, Vancouver, BC",Wesbrook Mall,University Blvd,Vancouver,49.2663592,-123.2454208,"University Blvd & Wesbrook Mall, University Endowment Lands, BC V6T, Canada"
"Kingsway & Joyce St, Vancouver, BC",Kingsway,Joyce St,Vancouver,49.2342077,-123.0358375,"Joyce St & Kingsway, Vancouver, BC V5R, Canada"
"Vine St & W 41 Ave, Vancouver, BC",Vine St,W 41 Ave,Vancouver,49.2346593,-123.1599409,"W 41st Ave & Vine St, Vancouver, BC V6M 2A3, Canada"
"Mary Hill Rd & Wilson St, Port Coquitlam, BC",Mary Hill Rd,Wilson St,Port Coquitlam,49.2608946,-122.7785152,"Wilson Ave & Mary Hill Rd, Port Coquitlam, BC V3C, Canada"
"Nan & 1500 Blk W Hastings St, Vancouver, BC",Nan,1500 Blk W Hastings St,Vancouver,49.2889319,-123.1222488,"1500-1199 W Hastings St, Vancouver, BC V6E 3T5, Canada"
"Nan & Second Narrows Bridge, North Vancouver, BC",Nan,Second Narrows Bridge,North Vancouver,49.2958376,-123.0262968,"Iron Workers Memorial Bridge, North Vancouver, BC, Canada"
"Highbury St & E 10 Ave, Vancouver, BC",Highbury St,E 10 Ave,Vancouver,49.2635216,-123.1878231,"Highbury St & W 10th Ave, Vancouver, BC V6R 2G7, Canada"
"W 54Th Ave & Oak St, Vancouver, BC",W 54Th Ave,Oak St,Vancouver,49.2215278,-123.1285068,"W 54th Ave & Oak St, Vancouver, BC V6P 1N2, Canada"
"Windsor St & Kingsway, Vancouver, BC",Windsor St,Kingsway,Vancouver,49.2538397,-123.083708,"Windsor St & Kingsway, Vancouver, BC V5V, Canada"
"Nan & Ubc Loop, Vancouver, BC",Nan,Ubc Loop,Vancouver,49.3280242,-123.1556756,"1454 Marine Dr, West Vancouver, BC V7T 1B7, Canada"
"Nan & Ubc Loop, Vancouver, BC",Nan,Ubc Loop,Vancouver,49.3280242,-123.1556756,"1454 Marine Dr, West Vancouver, BC V7T 1B7, Canada"
"Nan & Nan, Vancouver, BC",Nan,Nan,Vancouver,49.3280242,-123.1556756,"1454 Marine Dr, West Vancouver, BC V7T 1B7, Canada"
"E 22 Ave & Cambie St, Vancouver, BC",E 22 Ave,Cambie St,Vancouver,49.2511991,-123.1153304,"Cambie St & W 22nd Ave, Vancouver, BC V5Z 2X6, Canada"
"King Edward Ave & Granville St, Vancouver, BC",King Edward Ave,Granville St,Vancouver,49.2493289,-123.1391001,"Granville St & W King Edward Ave, Vancouver, BC V6J, Canada"
"W Broadway St & Kingsway, Vancouver, BC",W Broadway St,Kingsway,Vancouver,49.2628749,-123.099607,"E Broadway & Kingsway, Vancouver, BC V5T, Canada"
"Bute St & W Georgia St, Vancouver, BC",Bute St,W Georgia St,Vancouver,49.2871207,-123.1252793,"W Georgia St & Bute St, Vancouver, BC V6E 4E6, Canada"
"Richards St & W Hastings St, Vancouver, BC",Richards St,W Hastings St,Vancouver,49.2840332,-123.1119142,"Richards St & W Hastings St, Vancouver, BC V6B 1L1, Canada"
"Rose Garden Lane & Stanley Park Causeway, Vancouver, BC",Rose Garden Lane,Stanley Park Causeway,Vancouver,49.2987748,-123.1354643,"Stanley Park Rose Garden, 610 Pipeline Rd, Vancouver, BC V6G 3E2, Canada"
"Nan & Ubc Trolley Loop, Vancouver, BC",Nan,Ubc Trolley Loop,Vancouver,49.248321,-123.055908,"Nanaimo Station, Vancouver, BC V5R 1X5, Canada"
"Nan & Ubc Trolley Loop, Vancouver, BC",Nan,Ubc Trolley Loop,Vancouver,49.248321,-123.055908,"Nanaimo Station, Vancouver, BC V5R 1X5, Canada"
"W 25Th Ave & Granville St, Vancouver, BC",W 25Th Ave,Granville St,Vancouver,49.2478974,-123.0423265,"E 25th Ave, Vancouver, BC, Canada"
"Hwy 1 & W Keith Rd, North Vancouver, BC",Hwy 1,W Keith Rd,North Vancouver,49.3319113,-123.0721807,"BC-1, North Vancouver, BC, Canada"
"Nan & Metrotown Bus Loop, Burnaby, BC",Nan,Metrotown Bus Loop,Burnaby,49.2259237,-123.0039226,"Metrotown Station, 4401 Beresford St, Burnaby, BC V5H 2Y4, Canada"
"Nan & Kootenay And Hastings Loop, Vancouver, BC",Nan,Kootenay And Hastings Loop,Vancouver,49.2811202,-123.0256976,"Kootenay St & E Hastings St, Vancouver, BC V5K 2A9, Canada"
"Nan & South Surrey Park And Ride, Surrey, BC",Nan,South Surrey Park And Ride,Surrey,49.0721037,-122.8218102,"King George Blvd, Surrey, BC V3T 5H9, Canada"
"Mandy Ave & Imperial St, Burnaby, BC",Mandy Ave,Imperial St,Burnaby,49.2219516,-123.018049,"Imperial St & Mandy Ave, Burnaby, BC V5J 1A3, Canada"
"Nan & Vtc, Vancouver, BC",Nan,Vtc,Vancouver,49.2827291,-123.1207375,"Vancouver, BC, Canada"
"Tyne St & E 49 Ave, Vancouver, BC",Tyne St,E 49 Ave,Vancouver,49.2246684,-123.0322621,"E 49th Ave & Tyne St, Vancouver, BC V5S 1M1, Canada"
"Cumberland St & Eighth Ave, New Westminster, BC",Cumberland St,Eighth Ave,New Westminster,49.2243182,-122.9084977,"Cumberland St & E 8th Ave, New Westminster, BC V3L 4J6, Canada"
"Hudson St & W 75Th Ave, Vancouver, BC",Hudson St,W 75Th Ave,Vancouver,49.2022499,-123.1349648,"W 75th Ave & Hudson St, Vancouver, BC V6P 4N5, Canada"
"Abbott St & E Hastings St, Vancouver, BC",Abbott St,E Hastings St,Vancouver,49.282003,-123.1072,"Abbott St & W Hastings St, Vancouver, BC V6B 1G8, Canada"
"Elm St & E 41 Ave, Vancouver, BC",Elm St,E 41 Ave,Vancouver,49.2346916,-123.1641621,"W 41st Ave & Elm St, Vancouver, BC V6N 1A5, Canada"
"83 Ave & 116 Ave, Surrey, BC",83 Ave,116 Ave,Surrey,49.153633,-122.7810571,"83 Ave, Surrey, BC V4N, Canada"
"Nan & Metrotown Station Loop, Burnaby, BC",Nan,Metrotown Station Loop,Burnaby,49.2259237,-123.0039226,"Metrotown Station, 4401 Beresford St, Burnaby, BC V5H 2Y4, Canada"
"Nan & Metrotown Station Loop, Burnaby, BC",Nan,Metrotown Station Loop,Burnaby,49.2259237,-123.0039226,"Metrotown Station, 4401 Beresford St, Burnaby, BC V5H 2Y4, Canada"
"Dawson St & Willingdon Ave, Burnaby, BC",Dawson St,Willingdon Ave,Burnaby,49.2644452,-123.0032783,"Willingdon Ave & Dawson St, Burnaby, BC V5C 5J4, Canada"
"Kootenay St & E Hastings St, Vancouver, BC",Kootenay St,E Hastings St,Vancouver,49.2811202,-123.0256976,"Kootenay St & E Hastings St, Vancouver, BC V5K 2A9, Canada"
"Ontario St & Se Marine Dr, Vancouver, BC",Ontario St,Se Marine Dr,Vancouver,49.2123255,-123.1065519,"Ontario St & SE Marine Dr, Vancouver, BC V5X, Canada"
"Lougheed Hwy & Willingdon Ave, Burnaby, BC",Lougheed Hwy,Willingdon Ave,Burnaby,49.2663512,-123.0032816,"Willingdon Ave & Lougheed Hwy, Burnaby, BC V5C, Canada"
"Campbell Ave & E Hastings St, Vancouver, BC",Campbell Ave,E Hastings St,Vancouver,49.281081,-123.084814,"E Hastings St & Campbell Ave, Vancouver, BC V6A 3Y1, Canada"
"Nan & University Blvd, Vancouver, BC",Nan,University Blvd,Vancouver,49.3280242,-123.1556756,"1454 Marine Dr, West Vancouver, BC V7T 1B7, Canada"
"Nan & University Blvd, Vancouver, BC",Nan,University Blvd,Vancouver,49.3280242,-123.1556756,"1454 Marine Dr, West Vancouver, BC V7T 1B7, Canada"
"Nan & Marine Dr Station, Vancouver, BC",Nan,Marine Dr Station,Vancouver,49.248321,-123.055908,"Nanaimo Station, Vancouver, BC V5R 1X5, Canada"
"Granville St & W 41St Ave, Vancouver, BC",Granville St,W 41St Ave,Vancouver,49.2343405,-123.1396258,"Granville St & W 41st Ave, Vancouver, BC V6M 1X7, Canada"
"Kittson Pky & Hwy 91, Delta, BC",Kittson Pky,Hwy 91,Delta,49.1188785,-122.9162415,"Kittson Pkwy, Delta, BC, Canada"
"W Broadway & Granville St, Vancouver, BC",W Broadway,Granville St,Vancouver,49.2635611,-123.1385968,"Granville St & W Broadway, Vancouver, BC V6H 3G7, Canada"
"Granville St & W Broadway, Vancouver, BC",Granville St,W Broadway,Vancouver,49.2635611,-123.1385968,"Granville St & W Broadway, Vancouver, BC V6H 3G7, Canada"
"Granville St & W Broadway, Vancouver, BC",Granville St,W Broadway,Vancouver,49.2635611,-123.1385968,"Granville St & W Broadway, Vancouver, BC V6H 3G7, Canada"
"Nan & Burrard St Bridge, Vancouver, BC",Nan,Burrard St Bridge,Vancouver,49.2753209,-123.1375199,"Burrard Street Bridge, Burrard Bridge, Vancouver, BC, Canada"
"W 64Th Ave & Granville St, Vancouver, BC",W 64Th Ave,Granville St,Vancouver,49.21314,-123.140375,"Granville St & W 64th Ave, Vancouver, BC V6P 4Z5, Canada"
"Nan & Oak St Bridge, Richmond, BC",Nan,Oak St Bridge,Richmond,49.1982958,-123.1242577,"Oak St Bridge, Richmond, BC, Canada"
"W Georgia St & Granville St, Vancouver, BC",W Georgia St,Granville St,Vancouver,49.2824895,-123.1181328,"Granville St & W Georgia St, Vancouver, BC V7Y 1K4, Canada"
"W 65Th Ave & Granville St, Vancouver, BC",W 65Th Ave,Granville St,Vancouver,49.2122532,-123.1404015,"Granville St & W 65th Ave, Vancouver, BC V6P 4Z4, Canada"
"East Mall & Marine Dr, Vancouver, BC",East Mall,Marine Dr,Vancouver,49.2710387,-123.2541408,"E Mall & NW Marine Dr, University Endowment Lands, BC V6T, Canada"
"Willingdon Ave & Pender St, Burnaby, BC",Willingdon Ave,Pender St,Burnaby,49.2800953,-123.0031306,"Pender St & Willingdon Ave, Burnaby, BC V5C 2N1, Canada"
"Pendrell St & Denman St, Vancouver, BC",Pendrell St,Denman St,Vancouver,49.2879734,-123.140748,"Denman St & Pendrell St, Vancouver, BC V6G 1T2, Canada"
"Granville St & W Pender St, Vancouver, BC",Granville St,W Pender St,Vancouver,49.2846675,-123.114861,"Granville St & W Pender St, Vancouver, BC V6C 1X6, Canada"
"Lougheed Hwy & Production Way, Burnaby, BC",Lougheed Hwy,Production Way,Burnaby,49.2533455,-122.9189138,"Production Way & Lougheed Hwy, Burnaby, BC V5A, Canada"
"Granville St & W Pender St, Vancouver, BC",Granville St,W Pender St,Vancouver,49.2846675,-123.114861,"Granville St & W Pender St, Vancouver, BC V6C 1X6, Canada"
"Angela Dr & Glenayre Dr, Port Moody, BC",Angela Dr,Glenayre Dr,Port Moody,49.278792,-122.880871,"Angela Dr & Glenayre Dr, Port Moody, BC V3H 1R8, Canada"
"Cambridge St & Nanaimo St, Vancouver, BC",Cambridge St,Nanaimo St,Vancouver,49.2867385,-123.0565532,"Cambridge St & N Nanaimo St, Vancouver, BC V5L 3G5, Canada"
"Juneau St & Willingdon Ave, Burnaby, BC",Juneau St,Willingdon Ave,Burnaby,49.2635248,-123.0033033,"Willingdon Ave & Juneau St, Burnaby, BC V5C, Canada"
"Robson St & Granville St, Vancouver, BC",Robson St,Granville St,Vancouver,49.2813649,-123.1198429,"Robson St & Granville St, Vancouver, BC V6Z 1A1, Canada"
"Griffiths Ave & Kingsway, Burnaby, BC",Griffiths Ave,Kingsway,Burnaby,49.2184521,-122.9609921,"Griffiths Dr & Kingsway, Burnaby, BC V5E 1E4, Canada"
"Venables St & Gilmore Ave, Burnaby, BC",Venables St,Gilmore Ave,Burnaby,49.2765571,-123.0142499,"Venables St & Gilmore Ave, Burnaby, BC V5C 4S3, Canada"
"Main St & E Hastings St, Vancouver, BC",Main St,E Hastings St,Vancouver,49.2813379,-123.0996501,"Main St & E Hastings St, Vancouver, BC V6A 2T7, Canada"
"W 53 Ave & Granville St, Vancouver, BC",W 53 Ave,Granville St,Vancouver,49.222602,-123.140022,"Granville St & W 53rd Ave, Vancouver, BC V6P 1L1, Canada"
"East Blvd & E 41 Ave, Vancouver, BC",East Blvd,E 41 Ave,Vancouver,49.234488,-123.150588,"W 41st Ave, Vancouver, BC, Canada"
"Mckay Ave & Central Blvd, Burnaby, BC",Mckay Ave,Central Blvd,Burnaby,49.2268819,-123.005726,"McKay Ave & Central Blvd, Burnaby, BC V5H 4W8, Canada"
"Cassiar St & E Hastings St, Vancouver, BC",Cassiar St,E Hastings St,Vancouver,49.2810601,-123.0313874,"Cassiar Connector & E Hastings St, Vancouver, BC V5K, Canada"
"Hwy 15 & Hwy 10, Surrey, BC",Hwy 15,Hwy 10,Surrey,49.1082509,-122.8492244,"BC-10, Surrey, BC, Canada"
"E Pender St & Main St, Vancouver, BC",E Pender St,Main St,Vancouver,49.2803878,-123.0996944,"Main St & E Pender St, Vancouver, BC V6A 2V2, Canada"
"Nan & 201 St, Langley, BC",Nan,201 St,Langley,49.1633241,-122.6678001,"8867 201 St, Langley City, BC V2Y, Canada"
"W 66 Ave & Granville St, Vancouver, BC",W 66 Ave,Granville St,Vancouver,49.211359,-123.1404323,"Granville St & W 66th Ave, Vancouver, BC V6P 4Z4, Canada"
"Stephens St & W Broadway St, Vancouver, BC",Stephens St,W Broadway St,Vancouver,49.2641067,-123.1664955,"W Broadway & Stephens St, Vancouver, BC V6K 2G5, Canada"
"Victoria Dr & Kingsway, Vancouver, BC",Victoria Dr,Kingsway,Vancouver,49.2451422,-123.0652318,"Kingsway & Victoria Dr, Vancouver, BC V5N 2S9, Canada"
"Nan & 1900 W Broadway St, Vancouver, BC",Nan,1900 W Broadway St,Vancouver,49.263605,-123.1483427,"1900 W Broadway, Vancouver, BC V6J 1Z2, Canada"
"E 26 Ave & Dunbar St, Vancouver, BC",E 26 Ave,Dunbar St,Vancouver,49.249012,-123.185207,"Dunbar St & W 26th Ave, Vancouver, BC V6S 2G1, Canada"
"Nan & Diesel Yard, Vancouver, BC",Nan,Diesel Yard,Vancouver,49.2827291,-123.1207375,"Vancouver, BC, Canada"
"Nan & Metrotown Bus Loop, Burnaby, BC",Nan,Metrotown Bus Loop,Burnaby,49.2259237,-123.0039226,"Metrotown Station, 4401 Beresford St, Burnaby, BC V5H 2Y4, Canada"
"Nan & Metrotown Bus Loop, Burnaby, BC",Nan,Metrotown Bus Loop,Burnaby,49.2259237,-123.0039226,"Metrotown Station, 4401 Beresford St, Burnaby, BC V5H 2Y4, Canada"
"Boundary Rd & Hastings St, Burnaby, BC",Boundary Rd,Hastings St,Burnaby,49.2811438,-123.0236986,"Hastings St & Boundary Rd, Vancouver, BC V5K 2B1, Canada"
"Cumberland St & Eighth St, New Westminster, BC",Cumberland St,Eighth St,New Westminster,49.2243182,-122.9084977,"Cumberland St & E 8th Ave, New Westminster, BC V3L 4J6, Canada"
"Beresford St & Sussex Ave, Burnaby, BC",Beresford St,Sussex Ave,Burnaby,49.2246797,-123.002186,"Beresford St & Sussex Ave, Burnaby, BC V5H 2Y8, Canada"
"East Blvd & W 41 Ave, Vancouver, BC",East Blvd,W 41 Ave,Vancouver,49.234539,-123.155008,"East Blvd & W 41st Ave, Vancouver, BC V6M, Canada"
"Skyline Dr & Mont Royal, North Vancouver, BC",Skyline Dr,Mont Royal,North Vancouver,49.361057,-123.097671,"5310 Sonora Dr, North Vancouver, BC V7R 3V8, Canada"
"Nan & Central Blvd, Burnaby, BC",Nan,Central Blvd,Burnaby,49.2234568,-122.986291,"5368 Grimmer St, Burnaby, BC V5H 2H2, Canada"
"Nan & Marine Dr Station, Vancouver, BC",Nan,Marine Dr Station,Vancouver,49.248321,-123.055908,"Nanaimo Station, Vancouver, BC V5R 1X5, Canada"
"Nan & Marine Dr Station, Vancouver, BC",Nan,Marine Dr Station,Vancouver,49.248321,-123.055908,"Nanaimo Station, Vancouver, BC V5R 1X5, Canada"
"W 47 Ave & Granville St, Vancouver, BC",W 47 Ave,Granville St,Vancouver,49.228771,-123.139795,"Granville St & W 47th Ave, Vancouver, BC V6M 2M1, Canada"
"Nan & Metrotown Station, Burnaby, BC",Nan,Metrotown Station,Burnaby,49.2259237,-123.0039226,"Metrotown Station, 4401 Beresford St, Burnaby, BC V5H 2Y4, Canada"
"Nan & Metrotown Station, Burnaby, BC",Nan,Metrotown Station,Burnaby,49.2259237,-123.0039226,"Metrotown Station, 4401 Beresford St, Burnaby, BC V5H 2Y4, Canada"
"Chesterfield Ave & E 3Rd St, North Vancouver, BC",Chesterfield Ave,E 3Rd St,North Vancouver,49.3278318,-123.0753526,"Chesterfield Ave, North Vancouver, BC, Canada"
"Dunsmuir St & Cambie St, Vancouver, BC",Dunsmuir St,Cambie St,Vancouver,49.2804746,-123.1115545,"Cambie St & Dunsmuir St, Vancouver, BC V6B 2P1, Canada"
"W 54 Ave & Oak St, Vancouver, BC",W 54 Ave,Oak St,Vancouver,49.2215278,-123.1285068,"W 54th Ave & Oak St, Vancouver, BC V6P 1N2, Canada"
"Abbott St & W Cordova St, Vancouver, BC",Abbott St,W Cordova St,Vancouver,49.282952,-123.1067515,"Abbott St & W Cordova St, Vancouver, BC V6B 1C9, Canada"
"Fir St & W Broadway St, Vancouver, BC",Fir St,W Broadway St,Vancouver,49.263688,-123.1410694,"W Broadway & Fir St, Vancouver, BC V6J 1W9, Canada"
"Cambie Rd & No. 3 Rd, Richmond, BC",Cambie Rd,No. 3 Rd,Richmond,49.1846605,-123.1365583,"Cambie Rd & Number 3 Rd, Richmond, BC V6X 2B8, Canada"
"Eighth St & Sixth Ave, New Westminster, BC",Eighth St,Sixth Ave,New Westminster,49.211176,-122.9240099,"6th Ave & 8th St, New Westminster, BC V3M 3S2, Canada"
"1 West & Door 27, Vancouver, BC",1 West,Door 27,Vancouver,49.3176231,-123.1050487,"W 1st St, Vancouver, BC, Canada"
"King Edward Ave & Granville St, Vancouver, BC",King Edward Ave,Granville St,Vancouver,49.2493289,-123.1391001,"Granville St & W King Edward Ave, Vancouver, BC V6J, Canada"
"Trutch St & W Broadway St, Vancouver, BC",Trutch St,W Broadway St,Vancouver,49.2642365,-123.1759106,"W Broadway & Trutch St, Vancouver, BC V6K 2H5, Canada"
"Macdonald St & W Broadway St, Vancouver, BC",Macdonald St,W Broadway St,Vancouver,49.2640349,-123.1682213,"W Broadway & Macdonald St, Vancouver, BC V6K 2K2, Canada"
"W Georgia St & Granville St, Vancouver, BC",W Georgia St,Granville St,Vancouver,49.2824895,-123.1181328,"Granville St & W Georgia St, Vancouver, BC V7Y 1K4, Canada"
"Earles St & Great Northern Way, Vancouver, BC",Earles St,Great Northern Way,Vancouver,49.266946,-123.0920627,"565 Great Northern Way, Vancouver, BC V5T 0H8, Canada"
"W 59 Ave & Granville St, Vancouver, BC",W 59 Ave,Granville St,Vancouver,49.2173662,-123.140223,"Granville St & W 59th Ave, Vancouver, BC V6P 1Z2, Canada"
"E 58 Ave & Oak St, Vancouver, BC",E 58 Ave,Oak St,Vancouver,49.218178,-123.128819,"W 58th Ave & Oak St, Vancouver, BC V6P 1V9, Canada"
"Saba Rd & No. 3 Rd, Richmond, BC",Saba Rd,No. 3 Rd,Richmond,49.1688243,-123.1364662,"Saba Rd & Number 3 Rd, Richmond, BC V6Y 4B2, Canada"
"W Georgia St & W Pender St, Vancouver, BC",W Georgia St,W Pender St,Vancouver,49.290365,-123.1302765,"W Georgia St & W Pender St, Vancouver, BC V6G 2Z6, Canada"
"Sophia St & E 65 Ave, Vancouver, BC",Sophia St,E 65 Ave,Vancouver,49.2117086,-123.1002498,"E 65th Ave & Sophia St, Vancouver, BC V5X 2P6, Canada"
"Sea Island Way & Great Canadian Way, Richmond, BC",Sea Island Way,Great Canadian Way,Richmond,49.1911208,-123.1245644,"Sea Island Way & Great Canadian Way, Richmond, BC V6X 1S1, Canada"
"W Broadway St & Kingsway, Vancouver, BC",W Broadway St,Kingsway,Vancouver,49.2628749,-123.099607,"E Broadway & Kingsway, Vancouver, BC V5T, Canada"
"E 11 Ave & Oak St, Vancouver, BC",E 11 Ave,Oak St,Vancouver,49.2615317,-123.1266209,"W 11th Ave & Oak St, Vancouver, BC V6H 0A5, Canada"
"Maple St & W 49Th Ave, Vancouver, BC",Maple St,W 49Th Ave,Vancouver,49.2271256,-123.1523368,"W 49th Ave & Maple St, Vancouver, BC V6P 5P1, Canada"
"E 6Th Ave & Clark Dr, Vancouver, BC",E 6Th Ave,Clark Dr,Vancouver,49.2651661,-123.0774846,"E 6th Ave & Clark Dr, Vancouver, BC V5T 1E6, Canada"
"Smith Ave & Kincaid St, Burnaby, BC",Smith Ave,Kincaid St,Burnaby,49.2488197,-123.0198286,"Kincaid St & Smith Ave, Burnaby, BC V5G 2T8, Canada"
"Fraser St & E 41 Ave, Vancouver, BC",Fraser St,E 41 Ave,Vancouver,49.2329525,-123.0904673,"E 41st Ave & Fraser St, Vancouver, BC V5W 1P4, Canada"
"144 St & 57 Ave, Surrey, BC",144 St,57 Ave,Surrey,49.106395,-122.823305,"57 Ave & 144 St, Surrey, BC V3X 1A7, Canada"
"Blenheim St & W 4 Ave, Vancouver, BC",Blenheim St,W 4 Ave,Vancouver,49.2685059,-123.177719,"Blenheim St & W 4th Ave, Vancouver, BC V6R 1N6, Canada"
"Carrall St & W Hastings St, Vancouver, BC",Carrall St,W Hastings St,Vancouver,49.281494,-123.1043349,"Carrall St & W Hastings St, Vancouver, BC V6A 1M9, Canada"
"Granville St & E 41 Ave, Vancouver, BC",Granville St,E 41 Ave,Vancouver,49.233019,-123.0911711,"WB E 41 Ave at Fraser St, Vancouver, BC V5W 2Z3, Canada"
"W 70Th Ave & Oak St, Vancouver, BC",W 70Th Ave,Oak St,Vancouver,49.208447,-123.130254,"W 70th Ave & Oak St, Vancouver, BC V6P 4B3, Canada"
"W Broadway St & Grandview Hwy N, Vancouver, BC",W Broadway St,Grandview Hwy N,Vancouver,49.2623492,-123.0668182,"N Grandview Hwy & E Broadway, Vancouver, BC V5N, Canada"
"W Broadway St & Grandview Hwy N, Vancouver, BC",W Broadway St,Grandview Hwy N,Vancouver,49.2623492,-123.0668182,"N Grandview Hwy & E Broadway, Vancouver, BC V5N, Canada"
"Blenheim St & W 4 Ave, Vancouver, BC",Blenheim St,W 4 Ave,Vancouver,49.2685059,-123.177719,"Blenheim St & W 4th Ave, Vancouver, BC V6R 1N6, Canada"
"Nan & City Parkway, Nan, BC",Nan,City Parkway,Nan,49.1658836,-123.9400648,"Nanaimo, BC, Canada"
"82 Ave & 112 St, Surrey, BC",82 Ave,112 St,Surrey,49.1522296,-122.9124627,"82 Ave & 112 St, Delta, BC V4C 4W4, Canada"
"Willingdon Ave & Centennial Way, Burnaby, BC",Willingdon Ave,Centennial Way,Burnaby,49.2829923,-122.934033,"Burnaby Mountain Centennial Rose Garden, 100 Centennial Way, Burnaby, BC V5A 2X9, Canada"
"224 St & Dewdney Trunk Rd, Maple Ridge, BC",224 St,Dewdney Trunk Rd,Maple Ridge,49.2204931,-122.6010181,"224 St & Dewdney Trunk Rd, Maple Ridge, BC V2X 7X7, Canada"
"Granville St & W 41St Ave, Vancouver, BC",Granville St,W 41St Ave,Vancouver,49.2343405,-123.1396258,"Granville St & W 41st Ave, Vancouver, BC V6M 1X7, Canada"
"W 33Rd Ave & Granville St, Vancouver, BC",W 33Rd Ave,Granville St,Vancouver,49.2418674,-123.1393324,"Granville St & W 33rd Ave, Vancouver, BC V6H 3M2, Canada"
"Renfrew St & Mcgill St, Vancouver, BC",Renfrew St,Mcgill St,Vancouver,49.2886501,-123.044072,"McGill St & Renfrew St, Vancouver, BC V5K, Canada"
